FifthDisease.txt; 0.14
MajorDepressiveDisorder.txt; 0.088
PeriodontalDisease.txt; 0.124
Onychomycosis.txt; 0.074
BreastCancer.txt; 0.067
SleepDisorder.txt; 0.094
HairLoss.txt; 0.037
StomachCancer.txt; 0.067
Hypoglycemia.txt; 0.067
Hypercholesterolemia.txt; 0.085
LymeDisease.txt; 0.096
Microcephaly.txt; 0.075
Diabetes.txt; 0.071
STD.txt; 0.088
Osteoporosis.txt; 0.064
TBI.txt; 0.075
Sinusitis.txt; 0.14
Pancreatitis.txt; 0.085
BrainTumor.txt; 0.086
KlinefelterSyndrome.txt; 0.054
Wart.txt; 0.061
HIVAIDS.txt; 0.088
NummularDermatitis.txt; 0.14
HeartDisease.txt; 0.075
AnxietyDisorder.txt; 0.076
Myocarditis.txt; 0.092
Epilepsy.txt; 0.057
Mumps.txt; 0.076
Chickenpox.txt; 0.088
