Diarrhea.txt; 0.2
Sepsis.txt; 0.25
FifthDisease.txt; 0.3
MajorDepressiveDisorder.txt; 0.2
PeriodontalDisease.txt; 0.25
Onychomycosis.txt; 0.15
BreastCancer.txt; 0.3
SleepDisorder.txt; 0.45
HairLoss.txt; 0.3
StomachCancer.txt; 0.15
Hypoglycemia.txt; 0.3
Hypercholesterolemia.txt; 0.4
LymeDisease.txt; 0.2
Microcephaly.txt; 0.35
Diabetes.txt; 0.25
STD.txt; 0.25
Osteoporosis.txt; 0.25
TBI.txt; 0.3
Sinusitis.txt; 0.2
Pancreatitis.txt; 0.25
BrainTumor.txt; 0.2
KlinefelterSyndrome.txt; 0.3
Wart.txt; 0.25
HIVAIDS.txt; 0.15
NummularDermatitis.txt; 0.3
HeartDisease.txt; 0.3
AnxietyDisorder.txt; 0.2
Myocarditis.txt; 0.2
Epilepsy.txt; 0.2
Mumps.txt; 0.15
Chickenpox.txt; 0.2
