RepetitiveStrainInjury.txt; 0.7
NarcissisticPersonalityDisorder.txt; 0.15
Alcoholism.txt; 0.4
Lymphedema.txt; 0.7
YellowFever.txt; 0.15
Influenza.txt; 0.4
PepticUlcerDisease.txt; 0.4
SpeechDisorder.txt; 0.95
UlcerativeColitis.txt; 0.4
GestationalDiabetes.txt; 0.4
Labyrinthitis.txt; 1.2
MyocardialInfarction.txt; 0.4
PeripheralNeuropathy.txt; 1.45
TransientIschemicAttack.txt; 1.45
MRSA.txt; 0.15
Non-alcoholicFattyLiverDisease.txt; 0.15
GastrointestinalCancer.txt; 0.95
LungCancer.txt; 0.65
Narcolepsy.txt; 0.7
Dementia.txt; 0.15
Cancer.txt; 0.7
MERS.txt; 1.2
ChronicKidneyDisease.txt; 0.4
FoodborneIllness.txt; 1.9
Type2Diabetes.txt; 0.7
Encephalitis.txt; 0.4
PancreaticCancer.txt; 0.4
HumanPapillomavirusInfection.txt; 0.9
Hives.txt; 0.4
LiverCancer.txt; 0.65
Endocarditis.txt; 1.2
ThyroidDisease.txt; 1.4
PityriasisRosea.txt; 0.65
Leukemia.txt; 0.7
Malaria.txt; 0.7
Water-relatedDiseases.txt; 1.65
IronDeficiency.txt; 1.2
KidneyStoneDisease.txt; 0.65
Arthritis.txt; 0.95
Meningoencephalitis.txt; 0.7
Diarrhea.txt; 0.4
Sepsis.txt; 0.7
FifthDisease.txt; 0.95
MajorDepressiveDisorder.txt; 0.4
PeriodontalDisease.txt; 0.7
Onychomycosis.txt; 0.15
BreastCancer.txt; 0.9
SleepDisorder.txt; 1.7
HairLoss.txt; 0.7
StomachCancer.txt; 0.15
Hypoglycemia.txt; 0.9
Hypercholesterolemia.txt; 1.45
LymeDisease.txt; 0.4
Microcephaly.txt; 1.2
Diabetes.txt; 0.7
STD.txt; 0.65
Osteoporosis.txt; 0.7
TBI.txt; 0.9
Sinusitis.txt; 0.4
Pancreatitis.txt; 0.65
BrainTumor.txt; 0.4
KlinefelterSyndrome.txt; 0.95
Wart.txt; 0.65
HIVAIDS.txt; 0.15
NummularDermatitis.txt; 0.7
HeartDisease.txt; 0.9
AnxietyDisorder.txt; 0.4
Myocarditis.txt; 0.4
Epilepsy.txt; 0.4
Mumps.txt; 0.15
Chickenpox.txt; 0.4
